appid,title,url,desc,场景_zxw,行业_zxw,场景_myy,行业_myy,场景_tml,行业_tml,场景_zz,行业_zz,场景_ljh,行业_ljh
40d3be01-7bf8-4891-9d11-05f690d5e2e5,东钱湖骑行,http://www.rabbitpre.com/m/RAYRIZRQe,,朋友聚会,运动健身,,,,,,,朋友聚会,无行业
b39930ef-b1dc-4dd7-98e3-8d283bfdeea8,全球青年大创邀约,http://www.rabbitpre.com/m/u6RnEvE,全球青年大创本着“创新驱动”国家战略为方向，以全球化视野为指引，着眼世界前沿科技，着力增强科技发,文化竞赛,其它社会服务,,,,,,,行业论坛,无行业
d6ec44ae-576b-4b56-ba4f-39eafc456c22,6团诚招兼/全职刷单员 不限时间地点 工资日结 永久可做！,http://www.rabbitpre.com/m/ayFJJvEJ,给您提供一份永久可赚的平台！无需任何流动资金！日赚50-200元 多做多得...点击查看兼职详情..,招聘,无行业,,,,,,,封禁,无行业
14e50a13-b950-42ea-a524-42cfaa2710a5,品牌片 · 肌肤上的法国之美,http://www.rabbitpre.com/m/u62Nm7YR3,魅嘉丽 · 肌肤管理第一品牌,产品推广,护肤,,,,,,,产品推广,护肤
2e81044d-7d78-432e-be28-e2b066259d40,TMR杂志第二期,http://www.rabbitpre.com/m/BIBAInVBS,TMR是中国抗癌协会领导下专注于传统医学研究的英文期刊，已被万方数据收录。获巴山夜语中医传承基金支持,产品推广,出版,,,,,,,事务性通知/科普,出版;医疗
c829a411-87ee-4528-bf49-17de4b9ddae4,金锁安防招商合作会议邀请函,http://www.rabbitpre.com/m/zaeArir,金锁安防诚邀您参加金锁安防招商合作会议，共解行业难题！,招商,安保,,,,,,,产品推广,安保
1408def1-3b64-4477-90fd-6b7f1a441547,日月红红果店五一隆重开业,http://www.rabbitpre.com/m/vy727Ivqu,开业期间买满多少送多少代金卷，积赞送壕礼,开业,生鲜水果,,,,,,,产品推广,零售渠道
af12f586-ffb7-4c76-957a-eda3a8e4a0a2,君子文化      民族基因,http://www.rabbitpre.com/m/yVZ3NAuyw,古有仁义礼智信，如今有什么？泱泱大国，礼仪之邦，君子文化，百端待举。,心灵鸡汤,无行业,,,,,,,产品推广,出版
f14aa58b-7923-4b41-8de2-926331ce9cf8,老庙黄金积赞活动开始了,http://www.rabbitpre.com/m/JBeMQQeao,二道白河延百货长白山一楼老庙黄金5月2日到5月8号活动时间、数量有限先到先得、机不可失,产品推广,珠宝,,,,,,,产品推广,珠宝
8cb48f16-9b06-4183-b783-cc4b7d4d9b7e,二附院8大预约挂号方式，近千位专家任您挑！,http://www.rabbitpre.com/m/UB27eM27c,挂号不排队，轻松就诊您也会！南大二附院8大预约挂号方式流程图，近千位专家任您挑！,事务性通知/科普,医疗,,,,,,,产品推广,医疗
2a8eb2bf-b5b1-42a5-89a7-1c4055474bc7,海盗冰雪王国狂欢派对邀请函,http://www.rabbitpre.com/m/Au6AmbMuk,欢乐海岸椰林沙滩—7月14日晚海盗冰雪王国狂欢派对正式开幕,演出,餐饮,,,,,,,产品推广,其它休闲娱乐场所
717c1fab-a79a-4040-a62c-44fa93e1f672,万鑫食品2016中秋馅料暨新品发布会,http://www.rabbitpre.com/m/UFVJFnU,这是一个领袖汇聚的盛宴，这是一个彰显实力的舞台，万鑫食品2016，打造黑龙江顶级烘焙原料盛会！,产品推广,休闲食品,,,,,,,产品推广,休闲食品
26e67da7-0399-4b74-b40f-67b17fc58581,美国马斯特超高性能豪华SUV花纹Sport100产品介绍！,http://www.rabbitpre.com/m/NIZZfEBYa,,产品推广,非生活消费品,,,,,,,产品推广,非生活消费品
cbbb17c1-a963-4a64-8c52-3ee4093b988c,私募基金行业政策新规解读培训会,http://www.rabbitpre.com/m/mVn7QmbU5,深圳市投资基金同业公会结合指引的发布背景和要求，牵头专业机构的相关专家，针对监管新规的要点难点，举办,行业论坛,其它金融服务（待分）,,,,,,,行业论坛,其它金融服务（待分）
9c9a0418-7455-4454-b1bf-bff8b3fbe713,乐山大东北饭店欢迎您,http://www.rabbitpre.com/m/z2Yfmm3,凡乐山师院、理工的学生持学生证来本店消费者有口福了。,产品推广,餐饮,,,,,,,产品推广,餐饮
a128e21c-4969-4ea7-9cd5-b890a032728c,佳莱2016金秋业务峰会,http://www.rabbitpre.com/m/u62FBmzbS,时间：2016年9月24日-25日,,,,,,,,,招商,服装
458dc81e-f62a-46dc-970e-ea432b44c257,喜庆吉祥年 如意金佛来,http://www.rabbitpre.com/m/EnFnriFZB,工行上海市分行名山文化系列贵金属产品特惠活动,产品推广,其它金融服务（待分）,,,,,,,产品推广,珠宝
00ab8ad1-7f16-4911-a72e-5d5d64a72285,Bigbang门票免费送,http://www.rabbitpre.com/m/Qvm6fyc,我要萌奇送我Bigbang票,产品推广,其它3C产品,,,,,,,产品推广,音乐
bd47339e-f57e-4f83-a9d3-dce26fb35bcf,华丽保温杯,http://www.rabbitpre.com/m/7b22Qzs,安全 保温 健康 有颜值 华丽保温杯冬天好伴侣,产品推广,常见生活日用(可考虑再细分),,,,,,,产品推广,常见生活日用(可考虑再细分)
5fcc6b71-4ae6-49ae-89e3-0024e49cc6da,♫就今天，谁打开，谁发财！,http://www.rabbitpre.com/m/YRQYJJnbH,♫就今天，谁打开，谁发财！,心灵鸡汤,,,,,,,,心灵鸡汤,无行业
02c72a32-e403-4d55-b81c-b12d84531f6d,长虹&国美 先礼后冰 裸价狂奔,http://www.rabbitpre.com/m/eUvEvURIV,,产品推广,购物中心,,,,,,,产品推广,家电
6a6ef899-af86-4d69-902c-cb5a55563b26,“迎圣诞、庆周年”暨大师教学专场迎新晚会邀请函,http://www.rabbitpre.com/m/2zN2rMuqS,欢迎您的到来，让我们相约在广东工贸职业技术学院礼堂。,演出,学校教育,,,,,,,演出,学校教育
30a6e4ee-11fe-44c8-b8e2-9f2e7ba03413,宜春普利司通七月任性大放“价”，各种免费你不来？,http://www.rabbitpre.com/m/RmriFvaiI,迎来了新的七月，你是否有点小期待呢？宜春普利司通带来万份惊喜，各种免费等你领取！,产品推广,非生活消费品,,,,,,,产品推广,非生活消费品
4dfd86b6-8507-44ec-9610-cfcd9efb1d8d,中国人寿2016鑫猴献瑞新春祈福会,http://www.rabbitpre.com/m/AR7zm2z,中国人寿武汉市分公司,产品推广,保险,,,,,,,产品推广,保险
6ba47040-6249-4654-8cfa-037651b84c1c,巷后吧3月14日盛大开业—特惠酬宾,http://www.rabbitpre.com/m/eMRFnaC,我们的青春不散场！,产品推广,酒吧,,,,,,,开业;产品推广,酒吧
d1462900-1fb0-43fe-8f70-e9dae699b10c,麦宝2016成都春季糖酒会邀请函,http://www.rabbitpre.com/m/32ERfeZ,麦宝与您3月相约成都，不见不散！,产品推广,酒,,,,,,,招商,休闲食品
5928fa21-f5ed-4b40-bfc0-35da1290e3dc,益生菌将替代抗生素！对孩子是一种救赎！,http://www.rabbitpre.com/m/6AYZvU3NX,中国对抗生素的滥用程度已经严重超标，而好大夫牌多维锌益生菌粉有望替代抗生素，实现“以菌治菌”。,事务性通知/科普,医疗,,,,,,,产品推广,保健品/OTC
49a832ea-eb16-4b77-9ced-14edb839a2d3,路桥农村合作银行给您拜年啦！,http://www.rabbitpre.com/m/fQRBzy8,路桥农村合作银行给您拜年啦！,产品推广,银行,,,,,,,产品推广,理财
073f80b4-358d-4dcc-a5c2-29d5fa76ba1f,安通博纳品牌介绍,http://www.rabbitpre.com/m/Rz2i228,100%德国原装进口纯天然骨关节营养保护剂。,产品推广,保健品/OTC,,,,,,,产品推广,保健品/OTC
ee1d2378-3d6d-4902-9b77-363ccc6b0572,王氏商会成立五年首笔赞助到账,http://www.rabbitpre.com/m/faUfMQAAK,王氏商会成立五周年之际，王健鸣率先赞助1万现金和价值4万的茅台酒已到账。联系65400808,年会/庆典,其它金融服务（待分）,,,,,,,行业论坛,无行业
59d4702f-2748-48a1-9337-41b8336c0961,省轻工业技师学院,http://www.rabbitpre.com/m/6YJB2zriy,猴年祥瑞贺新年2016文艺汇演,演出,学校教育,,,,,,,演出,学校教育
ef25bf64-d944-442e-b5ce-743648077328,南都集团首席讲师齐家银长篇小说《草根》研讨会邀请函,http://www.rabbitpre.com/m/I3j7IRe6h,长篇小说《草根》开展研讨会，诚邀众多专家莅临指导！,行业论坛,出版,,,,,,,行业论坛,出版
5bd94f29-6188-4c1b-8bd6-369897bde03f,共渡难关！海事旗飘扬在防洪第一线！,http://www.rabbitpre.com/m/URVNnek,江湖告急！洪水无情，湖北港航海事在坚守。,心灵鸡汤,,,,,,,,政府事务,政府综合服务
32b5a1e7-a8ba-4025-9e75-c3bdb3f6132d,易货会邀请函,http://www.rabbitpre.com/m/zNAYfy7YD,货来货往全国第十一届无现金交易博览会（阳泉站）2016年1月9日美隆国际盛大开幕,开业,零售渠道,,,,,,,行业展会,电商;贸易批发
11a39e38-9799-47d4-91e6-5719426e6579,妈妈，我爱你,http://www.rabbitpre.com/m/qiFnjNYvP,河南区域营销管理部祝所有母亲节日快乐，幸福安康,节日祝福,住宅,,,,,,,心灵鸡汤,房地产
65343434-1565-4c39-ab63-795da8556982,招聘-紫晶城,http://www.rabbitpre.com/m/Z3zFfqEZ7,漯河紫晶城娱乐会所招聘,招聘,酒吧；KTV；其它休闲娱乐场所,,,,,,,招聘,购物中心
556ed718-9950-4c1f-a438-2f5ae0deefc7,淮安天时晋国际大酒店惠民活动,http://www.rabbitpre.com/m/ReM2byjVw,淮安天时晋国际大酒店携手北导科技股份有限公司钜惠淮安人民！,产品推广,酒店,,,,,,,产品推广,酒店
db0d625c-a387-4bf3-ac19-cd0ef56f9c3d,【交行卡中心北京分中心2016】招聘,http://www.rabbitpre.com/m/BIn7YJ3Vx,,招聘,银行,,,,,,,招聘,银行
c5d6a81e-9164-4641-a088-32f05b02135d,宏信车友招贤纳士,http://www.rabbitpre.com/m/3UNZnuX,让我们一起为梦想打拼！,招聘,汽车,,,,,,,招聘,汽车服务
c4af6c7e-cff2-4bd3-8d2a-ba4e33340ca1,唐山市幸福摇篮招生啦,http://www.rabbitpre.com/m/byzzjj72O,唐山市幸福摇篮招生啦,校园事务,学校教育,,,,,,,校园事务,学校教育
cff1e7d5-f0ad-403c-a397-6024df1f1e8b,他用逐渐消失的背影，告诉你：不必追！,http://www.rabbitpre.com/m/Bmzr6eMed,献给一生中最爱我们的那个男人！,心灵鸡汤,无行业,,,,,,,节日祝福,无行业
98762024-f637-4111-8c96-b2333db9ceb1,官官祝您中秋快乐,http://www.rabbitpre.com/m/rERvquz,只因有你一路陪伴，中原官网才能勇往直前，中秋快乐！,产品推广,商业地产,,,,,,,节日祝福,实业平台;房地产
c55f020b-9b31-4511-8d06-d47445be7ab1,川藏+珠峰+青藏21日自驾游（活动日期暂定6月15日）,http://www.rabbitpre.com/m/rI7jMzJ,,产品推广,旅游,,,,,,,俱乐部活动,无行业
d84f20a1-4fc9-4ab1-978a-9e0fefb26adc,领袖建材商会 畅享领袖价值,http://www.rabbitpre.com/m/A7bu6vX,第二届领袖建材商会超值优惠震撼登场 买建材请您等一等 今天让您占足便宜,产品推广,建筑业,,,,,,,产品推广,家具;家装建材;家电
4c63f090-ee39-4d8b-8736-906226d20200,清果家人 国庆献礼,http://www.rabbitpre.com/m/QZbumul,值此国庆佳节，清果家人心连心，手挽手，歌唱祖国，共谱最美华章 ,,医疗,,,,,,,团队展示/团建,医疗;医药用品
7e4cf471-dec7-40a0-b485-94d7f8ee51f2,猴年快乐,http://www.rabbitpre.com/m/NRBBfuO,,产品推广,内容平台,,,,,,,节日祝福,其它金融服务（待分）
86212de8-4361-4f4d-992f-0c2084a86282,G7高效管车，节省物流成本,http://www.rabbitpre.com/m/ZnrERmFvM,货车ETC免费办理 ，GPS定位全国安装。,产品推广,物流,,,,,,,产品推广,工具软件
2fb7d053-b31d-4e61-8c3d-ae8a47b30681,四川拉夏年会邀请函,http://www.rabbitpre.com/m/mQf2yyy,以初心去前行 以匠心去超越,年会/庆典,服装,,,,,,,年会/庆典,服装
45d03a08-c681-4200-98eb-d5267246fc4c,好礼品是免费的,http://www.rabbitpre.com/m/2byrirain,.,产品推广,广告,,,,,,,产品推广,香氛
56d0d9d4-2a0d-4716-807b-e0ae476d0901,欢乐小品喜剧汇火热订票中……,http://www.rabbitpre.com/m/6e6IZZv6L,专场精品版《欢乐喜剧人》，一次喜剧界前所未有的大事件！！！,演出,影视,,,,,,,演出;产品推广,戏剧;酒
320484dc-18a3-4ec2-aa6f-2933608a9433,邀请函-2016第二届世界互联网工业大会,http://www.rabbitpre.com/m/yj7e6Inz4,汇聚全球富有远见卓识的专家学者、商界领袖、行业翘楚，深入探讨制造业与互联网融合创新实践路径...,行业论坛,实业平台,,,,,,,行业论坛,软件互联网
079ade2e-38a1-4638-a7ae-a5c73c65a994,南宁英驰一站式汽车服务中心盛大开业，全年免费“双包”！！！,http://www.rabbitpre.com/m/2i26B38,南宁英驰一站式汽车服务中心即日起至2016年6月26日，洗车全年免费送，0771-4895383,开业,汽车服务,,,,,,,开业;产品推广,汽车服务
e421e7d9-0b18-40dc-b04b-570c003311c4,hellobeer无锡店开业盛典诚邀回家聚会！,http://www.rabbitpre.com/m/q2Er6bv,各位家长6月19日hellobeer无锡店开业盛典诚邀回家聚会！我们在家门口等您.....,开业,酒,,,,,,,开业;产品推广,酒吧
999147fa-bdcd-4bc1-81e8-8de003f3eef3,我的刮刮乐超市,http://www.rabbitpre.com/m/niuYnu2,,产品推广,汽车服务,,,,,,,产品推广,政府综合服务
f81717a3-7be8-40c2-aca0-a75c3035101b,《我的妈妈是牙科医生》,http://www.rabbitpre.com/m/VvUJJn1,儿童牙齿保护彩科普读本，献给关心宝宝成长的各位粑粑麻麻们！,产品推广,出版,,,,,,,事务性通知/科普;产品推广,出版
bf30c0a1-aa77-4723-94f4-d7d5da558374,中汽中心盐城汽车试验场有限公司招聘信息,http://www.rabbitpre.com/m/2rEBYnbix,“薪”为你而来,招聘,汽车服务,,,,,,,招聘,汽车服务
18e4e657-9b9c-4114-a4c8-0cd1e726e01c,南洋教务,http://www.rabbitpre.com/m/aMeEJB2bU,传递科学和谐教育理念；提供权威教育政策咨询；解读教学管理举措；打造高效教育服务平台；服务广大师生。,校园事务,学校教育,,,,,,,产品推广,应试及考证培训
ffdaadaa-c62e-4978-8b02-c07d659550f1,漆河全友家居发福利了,http://www.rabbitpre.com/m/q62zbUJZx,漆河全友家居改造升级集赞礼品免费送！！！亲们，赶快行动起来吧！,产品推广,家居软饰,,,,,,,产品推广,家具;家纺
01403951-4119-4e58-834f-c22a88e16a9d,美团外卖骑士军团招募,http://www.rabbitpre.com/m/YZReqaaMn,美团外卖骑士军团招募,招募,实业平台,,,,,,,招聘,实业平台
1ce6b463-a164-4160-a24f-ae3e5026407c,乌苏神泥新疆昌吉招商邀请函,http://www.rabbitpre.com/m/JbIbiaX,乌苏神泥2016年10月27日与您相遇新疆，不见不散。,招商,美妆,,,,,,,招商,护肤
b1d30c8b-8c51-43b1-9629-75cafbbed02f,还等什么！做手术不要钱了！！！,http://www.rabbitpre.com/m/QF7vymR,三门峡汇方医院52周年院庆感恩回馈,产品推广,医疗,,,,,,,产品推广,医疗
d5827984-db18-4cca-8647-039e15682a3d,缅怀衢州公安英烈,http://www.rabbitpre.com/m/FReMAuMuy,,心灵鸡汤,无行业,,,,,,,政府事务,政府综合服务
d4f2bd8d-cddd-4061-9012-54bd7a1db2f1,和胜5/6村庆祝活动中心成立及三八妇女节大联欢活动邀请函,http://www.rabbitpre.com/m/qUvYFro,,演出,政府综合服务,,,,,,,演出,政府综合服务
d45c4049-0205-41bb-afe2-bc3a69a4a71c,“梦回故里”——王相俊钢笔画作品展,http://www.rabbitpre.com/m/rYJ3A3c,2016年7月29日—8月29日，黄海艺术博物馆，与您不见不散！,产品推广,其它社会服务,,,,,,,博物/艺术展,无行业
0d8ca10a-b901-44e0-ad8b-ab9122636ef2,哈尔滨义乌城首期建成启动开幕,http://www.rabbitpre.com/m/fMuUBAmrT,金秋盛事 诚邀共赏,开业,零售渠道,,,,,,,开业;产品推广,购物中心
c4c53ce6-5940-4405-9c9b-e4486eede01e,河北法兰琳卡2016战略规划会邀请函,http://www.rabbitpre.com/m/6QAm72Fvh,,产品推广,护肤,,,,,,,招商,护肤;美妆
bf876686-81ab-4740-a150-68e2a2cc429a,生态长兴 — 童话开始的地方,http://www.rabbitpre.com/m/I3r6ui7Aw,,产品推广,度假,,,,,,,产品推广,度假
7eb543db-d768-4fc3-b6f2-d5958a8d4b8f,花好月圆夜，“邀酒”见真情，1919新婚季,http://www.rabbitpre.com/m/2b6mVBmNy,,产品推广,酒,,,,,,,产品推广,酒
866a046d-715c-4f5f-b0f6-e320fb237fc1,景云金融招贤纳士啦！,http://www.rabbitpre.com/m/zrEJnjVJn,景云金融2016招贤纳士啦！,产品推广,互联网金融,,,,,,,招聘,实业平台;其它金融服务（待分）
12e05716-1e30-49b7-9976-2bb634bcb59a,光大银行北京姚家园路支行,http://www.rabbitpre.com/m/vIneIzX,热烈祝贺光大银行北京姚家园路支行荣获北京银监局“北京银行业‘金融知识进万家’示范点”称号！,年会/庆典,银行,,,,,,,团队展示/团建,银行
15defde3-f825-4717-a56b-914558664c83,2016中国（重庆）压铸行业发展大会,http://www.rabbitpre.com/m/b6zUFbu,严冬来袭，旁观安能自保？压铸行业风云人物会聚重庆，您想与他们零距离交流吗？,行业论坛,机械制造,,,,,,,行业论坛,机械制造
28762756-406a-4c14-9b1f-90091d52c8f4,中国海洋大学AUAC精品预科项目,http://www.rabbitpre.com/m/VJnjVfEJO,或许你已非凡，海大让你卓越！ 美、英、加、澳、西留学，就来海大AUAC！！！,校园事务,学校教育,,,,,,,产品推广,应试及考证培训
f2e7e6cc-8791-4297-825b-f1f9cf61c078,愚人节，“纸”对你说真话,http://www.rabbitpre.com/m/nraybU37t,痔疮？妇科炎症？粉刺？过敏？你知道病从纸入吗？想尽办法捉弄，不如想尽办法倾诉。愚人节，璞竹说真的！,产品推广,医药用品,,,,,,,产品推广,纸品
76a22e84-48b6-41ec-b816-3e078b52fc14,全国中毒救治高峰论坛暨山东省卫生应急师资培训班邀请函,http://www.rabbitpre.com/m/6InVvUvEM,盛夏七月，运河之滨。2016年全国中毒救治高峰论坛暨山东省卫生应急师资培训班在孔孟之乡济宁隆重召开。,事务性通知/科普,医疗,,,,,,,行业论坛,医疗
acad3a8a-af89-451c-996e-752392b0c9b4,我非来不可，兴义·第六届家居建材博览会！,http://www.rabbitpre.com/m/eaq6YnjFR,3月26日-3月28日浙兴商贸博览城62家真正的大牌！不怕你来比，就怕你不来！,行业论坛,机械制造,,,,,,,行业展会,家装建材
04746764-a575-4111-b976-c89abe4f375b,节气到霜降，八佰伴折扣要双降！,http://www.rabbitpre.com/m/3Izaaiy,10月21-27日，在八佰伴购买第2件低至1折！买2件更划算~~不能错过！,产品推广,零售渠道,,,,,,,产品推广,购物中心
2b96c80d-fee1-4be7-a3a5-749396b917ae,奔仔童鞋-2016秋季新品发布会-男童款,http://www.rabbitpre.com/m/7FzyimS,男童潮鞋-奔仔童鞋2016秋季潮鞋发布会,产品推广,鞋帽,,,,,,,产品推广,鞋帽
66476987-764b-44cc-a183-d399da5130f8,石家庄平安医院2017诚聘英才,http://www.rabbitpre.com/m/ERu6Y37uk,石家庄平安医院创建于1987年，现已经发展成为技术力量雄厚、中医药特色鲜明，集临床、科研、教学、保健,招聘,医疗,,,,,,,招聘,医疗
08041be9-234c-4f30-bb10-17e3da3f77c0,德师傅企业招聘,http://www.rabbitpre.com/m/JjqAfqE,德师傅企业招聘，你还在看什么，还不赶紧的........,招聘,汽车服务,,,,,,,招聘,汽车服务
423e039d-e591-4af4-a6ae-c98ac87b0955,重磅揭秘驻香港部队特战力量 我是第{{count}}位探秘者,http://www.rabbitpre.com/m/YZJZFby,驻香港部队是绣花枕头？是礼仪部队？是花瓶？他们的战斗力到底怎样，一起来揭晓 ,心灵鸡汤,无行业,,,,,,,政府事务,政府综合服务
c5dd0f6f-3e1c-47d0-ad8e-95b3d892cf1e,6月19日，让父亲再感动一次,http://www.rabbitpre.com/m/J3jr6u6AU,父爱如山，感恩6月，倾情回馈！特惠商品等你来,产品推广,家装建材,,,,,,,产品推广,家装建材
1bf15e35-b77c-407b-9c96-224dca6ed1d7,百合婚纱摄影名店,http://www.rabbitpre.com/m/ziQ3QfW,樟木头百合婚纱   五一钜惠全城 分享积赞送大礼  喜讯热线：82863309   18027007,产品推广,摄影,,,,,,,产品推广,婚庆;摄影
85f581ec-40a4-45ec-a584-dfc054540e52,一曲《一生痴情只为你》我愿陪你到天长地久！！,http://www.rabbitpre.com/m/aeMZf29,,心灵鸡汤,无行业,,,,,,,心灵鸡汤,无行业
f51f0e40-ddb6-4bdd-8646-61ed5d8e0939,这份礼物，只有老青岛人才能打开,http://www.rabbitpre.com/m/YnmQJj8,你是老青岛吗？青岛的大街小巷你都熟悉吗？来接受考验吧！,事务性通知/科普,其它社会服务,,,,,,,产品推广,工具软件
139e58d4-108b-4de5-bb22-8ead3f61b48b,专利MAX3.0长效反渗透净热饮一体机AR75-Q1新鲜上市,http://www.rabbitpre.com/m/2iQvUbk,销售竞技场—谁是最牛史密斯达人？,产品推广,其它社会服务,,,,,,,产品推广,家电
61e140f1-e843-44b2-b135-b0d467476b02,一曲《妇唱夫随》送给值得你等待的知心人！,http://www.rabbitpre.com/m/nYRzUvv,,心灵鸡汤,无行业,,,,,,,心灵鸡汤,无行业
eb586959-eded-4919-9260-8665ca152757,立白&中百仓储  火热的盛夏与您激情邀约，不见不散！,http://www.rabbitpre.com/m/mzFnrE3VN,疯狂的套餐！！成本价的感恩回馈，立白用实际行动关注您的贴身健康，呵护您的家人生活。这个盛夏，不见不散,产品推广,清洁洗涤,,,,,,,产品推广,清洁洗涤
87ce3fc6-1d8e-418f-9722-3fef65b35bd5,邯郸、北海、越南下龙湾、河内、桂林、漓江专列十三日,http://www.rabbitpre.com/m/FvMeMA2r,邯郸、北海、越南下龙湾、河内、桂林、漓江专列十三日游,产品推广,旅游,,,,,,,产品推广,旅游
719109e0-596d-48cb-98b3-acaaaca841e2,水墨绘东川,http://www.rabbitpre.com/m/jArqEfO,寇子皓、蒋丽萍画展,产品推广,出版,,,,,,,博物/艺术展,无行业
295e5cf1-e9f7-4937-aff3-d4825102b594,慕纱婚纱开业活动,http://www.rabbitpre.com/m/RrARJrs,诚挚邀请各位莅临,开业,婚庆,,,,,,,开业;产品推广,婚庆;服装
cae27e77-dc05-4298-b6de-609e4e7a223b,大风车启智幼儿园・毕业季,http://www.rabbitpre.com/m/aaqaEJZRK, 摩登摄影,产品推广,摄影,,,,,,,校园事务,学校教育
149d35d1-4688-479a-ac41-6467f7d905da,湖南金品集团2016年度春季招商会议,http://www.rabbitpre.com/m/NInNInjVr,企业商务会议邀请,招商,家电,,,,,,,招商,家电
b45f9c87-8f82-442d-987a-43e53eec2d31,奔跑吧，我的四季沐歌！,http://www.rabbitpre.com/m/FRzUJjm,四季沐歌联合新元电器，一起为价冲到底！,产品推广,家电,,,,,,,产品推广,家电
d3bef6e6-e9f0-4184-9ba7-8dbdf9c18003,KDX家居膜正式问世,http://www.rabbitpre.com/m/bEbeQj8,KDX家居膜推出家居隔热膜、安全膜、装饰膜系列，一流品质，O2O模式，全力营造家人的舒适生活。,产品推广,家居软饰,,,,,,,产品推广,家居软饰
49f40bb9-0f55-4788-b4dc-8afb0f10e8f6,农行信用卡：乐享周六，十月活动版,http://www.rabbitpre.com/m/aqqMeyzzr,农行信用卡：乐享周六，十月活动版,产品推广,银行,,,,,,,,
78dbf381-bc66-4659-9b32-48ea6cc76599,40年全球同庆 金宝的童年——2010.丹东.金宝驾到,http://www.rabbitpre.com/m/yrMQuyFBp,,产品推广,学校教育,,,,,,,,
3938a879-3575-4258-a88a-dace20854e1d,现代经典原液鉴赏,http://www.rabbitpre.com/m/7m7QeEJn6,,产品推广,护肤,,,,,,,,
440e9aa0-ebff-4339-8953-42e6747fe018,"家装钜惠季  犍为广电&海尔统帅电器狂欢“GO""",http://www.rabbitpre.com/m/y2MnayP,4月23日，相聚犍为众恒城市广场，为您开启购物风暴！,产品推广,家电,,,,,,,,
e905091d-ab95-4ccd-ad9e-83cd2e310042,安顺招商地图,http://www.rabbitpre.com/m/ayj72jb6h,安顺招商地图,招商,政府综合服务,,,,,,,,
81efa918-f4d7-4a6e-ae9a-99c2b05619fb,震惊：箴言人放生百万青蛙！ ,http://www.rabbitpre.com/m/ABBZb2i,80箴言学子务农，却遭遇了百年一遇的灾情！,,,,,,,,,,
b7b0b9c9-5535-4763-a677-2d4360197618,【国有控股】紫金普惠招聘分行负责人,http://www.rabbitpre.com/m/yNeEviNun,虚位以待，江苏省、浙江省、安徽省、上海市同时招聘 分行负责人1人,,,,,,,,,,
4a12b224-3a32-402e-8f8c-6be5f120607c,珂卡芙国庆节全场买一赠一,http://www.rabbitpre.com/m/VrQv2e1,珂卡芙买一赠一,,,,,,,,,,
5b2509ed-e3c8-487a-a2b2-4b7d6ad7483a,我是第{{count}}位获得阿德莱德大学Final考神附体,http://www.rabbitpre.com/m/JV3EnaP,阿德莱德大学Final考神附体,,,,,,,,,,
1037ae34-74bb-4e3c-a341-adda99c5c598,武动未来 有你更精彩,http://www.rabbitpre.com/m/yMZ7vqo,由福州市跆拳道协会发起“武动未来”旨在丰富少儿暑期生活,,,,,,,,,,
df33c42f-56df-4395-a3bb-7c3b88b78fbe,天津万隆安踏大型展销会,http://www.rabbitpre.com/m/Q2FfU3rab,超低折扣！再享折上折优惠！惊喜不断！优惠不断！这个夏天恭候大家前来选购！,,,,,,,,,,
c696887b-a39f-4228-b336-f6ef925d8389,【尙宴东山】盛大开业，敬请各位朋友光临！！！,http://www.rabbitpre.com/m/UnryNQmVQ,,,,,,,,,,,
2c8b9c38-1d44-426c-81f2-d4246f51e03d,台湾京润丽源养生集团,http://www.rabbitpre.com/m/UBQeM2V3d,台湾京润丽源养生集团是集美容、养生、保健为一体的专业化健康与美业服务连锁机构。,,,,,,,,,,
f6b8930d-3089-4c88-92e4-b53350ff333e,上帝遗落的苹果,http://www.rabbitpre.com/m/7mjVJvMIS,上帝遗落到人间的三颗苹果，然后。。。,,,,,,,,,,
053522a8-3338-4501-8823-24c4fcbd0e8e,喝乐虎游青岛，大型活动盛大开启！,http://www.rabbitpre.com/m/UJ37uaUZA,我们出发了！,,,,,,,,,,
88c6d7f2-3bba-4b4b-a2d5-05848b7a29da,白山市火车站,http://www.rabbitpre.com/m/6zIree,白山市火车站,,,,,,,,,,
9c0215b0-8a6d-4771-adf3-83562567340e,2016万象书院六合国学营报名,http://www.rabbitpre.com/m/va6QIR2Nk,天地大课堂，万物皆同窗；安心做自己，相约在万象。,,,,,,,,,,
1918e8e3-81e7-47fa-8151-13a23194f11a,国际品牌威露士携手隆回步步昇端午员工内购会,http://www.rabbitpre.com/m/Vv6mVvMI1,6月7日-6月9日国际品牌威露士携手隆回步步昇端午员工内购会，惊爆特价惠聚全城！,,,,,,,,,,
495b79e9-ee9d-4c1d-82b6-befde8df8190,新开镇抗洪抢险图片集,http://www.rabbitpre.com/m/u2iY3a7,     自2016年7月2日，新开镇机关部门干部职工至今一直坚守在抗洪一线大堤上。,,,,,,,,,,
a5e6aa5c-1800-4b30-b30b-6d2807036c64,周家公馆邀请函,http://www.rabbitpre.com/m/ZZZn7uaiE,周家公馆新品招商会暨上海虹桥家博会,,,,,,,,,,
89b89242-7163-446b-8c25-a9b984dea68e,直播益小时发布会邀请函,http://www.rabbitpre.com/m/FfEB2FBI0,,,,,,,,,,,
